Date,Refrigerated_1,Refrigerated_2,HotGasPipe,LiquidPipe,SuctionPipe,Environment,EnergyKWh,Door,setpoint_min,setpoint_max
23/05/2023 00:10,-2.8,-1.6,52.5,31.9,9.5,27.2,1000,0,15,16
23/05/2023 00:11,0.9,-2.8,53.2,30.8,6.8,25.7,650,0,15,16
23/05/2023 00:12,2.5,0.9,54.0,30.5,7.4,25.7,50,0,15,16
23/05/2023 00:13,3.7,2.5,50.0,30.0,8.7,25.5,50,0,15,16
23/05/2023 00:14,-2.9,3.7,51.0,32.7,10.1,26.8,900,0,15,16
23/05/2023 00:15,-5.8,-2.9,52.9,33.3,10.1,27.0,950,0,15,16
23/05/2023 00:16,1.9,-5.8,54.2,30.8,7.0,25.8,100,0,15,16
23/05/2023 00:17,3.3,1.9,51.4,30.2,8.2,25.6,50,0,15,16
23/05/2023 00:18,-2.4,3.3,48.6,30.3,9.5,26.4,550,0,15,16
23/05/2023 00:19,-3.8,-2.4,52.8,33.1,9.7,26.9,950,0,15,16
23/05/2023 00:20,1.4,-3.8,54.0,31.0,7.0,25.8,400,0,15,16
23/05/2023 00:21,2.9,1.4,52.5,30.5,8.0,25.6,50,0,15,16
23/05/2023 00:22,-0.9,2.9,48.1,29.5,9.1,25.7,200,0,15,16
23/05/2023 00:23,-3.2,-0.9,51.4,32.8,10.3,26.4,950,0,15,16
23/05/2023 00:24,1.0,-3.2,52.5,30.8,7.0,25.5,650,0,15,16
23/05/2023 00:25,2.3,1.0,53.6,30.6,7.5,25.7,100,0,15,16
23/05/2023 00:26,3.6,2.3,49.7,30.0,8.7,25.5,50,0,15,16
23/05/2023 00:27,-2.3,3.6,49.0,31.4,10.2,26.3,700,0,15,16
23/05/2023 00:28,-4.8,-2.3,53.3,32.1,9.7,26.3,950,0,15,16
23/05/2023 00:29,1.6,-4.8,54.1,30.8,7.0,25.6,200,0,15,16
23/05/2023 00:30,3.1,1.6,51.3,30.1,8.0,25.5,50,0,15,16
23/05/2023 00:31,-2.2,3.1,47.0,29.7,9.1,24.9,250,0,15,16
23/05/2023 00:32,-3.8,-2.2,51.2,32.0,10.1,26.9,950,0,15,16
23/05/2023 00:33,0.9,-3.8,53.0,31.0,7.0,25.9,600,0,15,16
23/05/2023 00:34,2.6,0.9,53.0,30.4,7.6,25.8,100,0,15,16
23/05/2023 00:35,3.8,2.6,48.9,29.8,8.9,25.4,50,0,15,16
23/05/2023 00:36,-2.3,3.8,48.6,30.8,10.6,25.8,700,0,15,16
23/05/2023 00:37,-3.1,-2.3,53.4,32.9,9.4,26.5,950,0,15,16
23/05/2023 00:38,1.6,-3.1,53.9,30.8,7.1,25.8,200,0,15,16
23/05/2023 00:39,3.2,1.6,51.0,30.2,8.2,25.5,100,0,15,16
23/05/2023 00:40,-1.7,3.2,47.0,29.8,9.1,25.2,150,0,15,16
23/05/2023 00:41,-3.1,-1.7,51.3,33.0,10.3,27.2,1000,0,15,16
23/05/2023 00:42,-4.5,-4.5,52.9,32.0,8.65,25.7,600,0,15,16
23/05/2023 00:43,0.9,0.9,52.7,31.0,7.0,25.7,100,0,15,16
23/05/2023 00:44,2.4,1.65,52.5,30.4,7.8,25.7,50,0,15,16
23/05/2023 00:45,3.7,2.4,48.3,30.1,9.1,25.5,600,0,15,16
23/05/2023 00:46,-3.7,3.7,47.1,31.3,8.6,25.6,1000,0,15,16
23/05/2023 00:47,-6.7,-3.7,52.2,31.6,9.2,26.4,150,0,15,16
23/05/2023 00:48,1.6,-6.7,53.4,30.6,7.4,25.7,100,0,15,16
23/05/2023 00:49,2.9,1.6,50.5,30.0,8.5,25.6,100,0,15,16
23/05/2023 00:50,-1.7,2.9,45.6,29.6,9.5,25.7,950,0,15,16
23/05/2023 00:51,-4.9,-1.7,50.7,32.6,10.5,26.1,650,0,15,16
23/05/2023 00:52,0.9,-4.9,52.5,31.1,7.0,25.7,50,0,15,16
23/05/2023 00:53,2.4,0.9,52.4,30.4,7.7,25.6,100,0,15,16
23/05/2023 00:54,3.4,2.4,48.3,29.9,8.9,25.3,550,0,15,16
23/05/2023 00:55,-2.4,3.4,46.7,30.2,9.6,25.1,950,0,15,16
23/05/2023 00:56,-4.8,-2.4,52.1,32.6,9.4,27.0,300,0,15,16
23/05/2023 00:57,1.4,-4.8,53.3,30.7,7.3,25.7,50,0,15,16
23/05/2023 00:58,2.9,1.4,50.8,30.2,8.3,25.5,100,0,15,16
23/05/2023 00:59,-1.6,2.9,46.0,29.5,9.3,25.5,950,0,15,16
23/05/2023 01:00,-4.6,-1.6,50.6,32.5,10.3,27.5,750,0,15,16
23/05/2023 01:01,0.9,-4.6,52.3,30.8,7.0,25.7,50,0,15,16
23/05/2023 01:02,2.2,0.9,52.6,30.4,7.6,25.6,50,0,15,16
23/05/2023 01:03,3.5,2.2,48.7,29.9,8.8,25.4,400,0,15,16
23/05/2023 01:04,-1.8,3.5,46.2,29.8,9.5,25.2,900,0,15,16
23/05/2023 01:05,-5.4,-1.8,51.0,33.0,9.3,26.6,400,0,15,16
23/05/2023 01:06,1.2,-5.4,53.2,30.9,7.0,25.9,50,0,15,16
23/05/2023 01:07,2.7,1.2,51.2,30.2,8.1,25.6,100,0,15,16
23/05/2023 01:08,3.9,2.7,46.7,29.7,9.4,25.4,750,0,15,16
23/05/2023 01:09,-2.2,3.9,48.6,30.9,9.3,26.0,850,0,15,16
23/05/2023 01:10,1.0,-2.2,50.7,30.7,7.1,25.6,100,0,15,16
23/05/2023 01:11,2.0,1.0,52.6,30.4,7.4,25.8,50,0,15,16
23/05/2023 01:12,3.3,2.0,49.1,30.0,8.5,25.6,250,0,15,16
23/05/2023 01:13,-1.7,3.3,44.8,29.7,9.4,25.4,950,0,15,16
23/05/2023 01:14,-4.1,-1.7,50.9,32.0,9.6,27.2,600,0,15,16
23/05/2023 01:15,0.9,-4.1,53.1,30.9,7.0,25.7,100,0,15,16
23/05/2023 01:16,2.6,0.9,51.8,30.3,7.8,25.5,50,0,15,16
23/05/2023 01:17,3.7,2.6,47.6,29.8,9.2,25.3,600,0,15,16
23/05/2023 01:18,-2.6,3.7,48.3,31.2,10.1,25.4,850,0,15,16
23/05/2023 01:19,1.0,-2.6,50.1,30.6,7.2,25.5,250,0,15,16
23/05/2023 01:20,1.8,1.0,53.0,30.5,7.2,25.7,50,0,15,16
23/05/2023 01:21,3.3,1.8,49.9,29.9,8.4,25.4,150,0,15,16
23/05/2023 01:22,-1.9,3.3,45.9,29.5,10.1,24.9,800,0,15,16
23/05/2023 01:23,-4.5,-1.9,50.2,32.1,10.6,26.6,700,0,15,16
23/05/2023 01:24,1.1,-4.5,52.7,30.8,7.0,25.8,100,0,15,16
23/05/2023 01:25,2.5,1.1,51.8,30.3,7.7,25.6,50,0,15,16
23/05/2023 01:26,3.5,2.5,47.6,29.8,9.0,25.6,400,0,15,16
23/05/2023 01:27,-2.1,3.5,46.7,29.5,9.6,25.3,950,0,15,16
23/05/2023 01:28,-4.5,-2.1,51.4,32.2,10.0,26.7,400,0,15,16
23/05/2023 01:29,1.4,-4.5,53.2,30.8,7.1,25.7,100,0,15,16
23/05/2023 01:30,2.9,1.4,50.4,30.2,8.1,25.5,50,0,15,16
23/05/2023 01:31,-2.0,2.9,45.3,29.8,10.4,24.9,750,0,15,16
23/05/2023 01:32,-2.8,-2.0,49.1,32.0,9.9,25.8,950,0,15,16
23/05/2023 01:33,0.9,-2.8,51.4,30.8,7.0,25.4,50,0,15,16
23/05/2023 01:34,1.9,0.9,52.3,30.4,7.5,25.7,100,0,15,16
23/05/2023 01:35,3.5,1.9,48.6,29.9,8.8,25.5,200,0,15,16
23/05/2023 01:36,-2.2,3.5,46.1,29.2,9.9,25.6,1000,0,15,16
23/05/2023 01:37,-5.0,-2.2,50.7,32.4,9.4,26.5,550,0,15,16
23/05/2023 01:38,1.1,-5.0,53.0,30.7,7.0,25.7,100,0,15,16
23/05/2023 01:39,2.7,1.1,51.0,30.2,8.0,25.4,50,0,15,16
23/05/2023 01:40,3.7,2.7,46.7,29.8,9.4,25.3,550,0,15,16
23/05/2023 01:41,-2.6,3.7,48.4,31.0,10.2,25.6,950,0,15,16
23/05/2023 01:42,0.9,-2.6,50.9,30.8,7.2,25.5,250,0,15,16
23/05/2023 01:43,1.8,0.9,52.7,30.5,7.3,25.5,50,0,15,16
23/05/2023 01:44,3.2,1.8,49.3,29.9,8.6,25.4,100,0,15,16
23/05/2023 01:45,-1.7,3.2,45.9,29.8,9.0,24.8,850,0,15,16
23/05/2023 01:46,-3.0,-1.7,50.6,32.0,10.0,26.5,800,0,15,16
23/05/2023 01:47,0.9,-3.0,53.0,30.9,7.0,25.6,50,0,15,16
23/05/2023 01:48,2.5,0.9,51.4,30.3,7.8,25.5,100,0,15,16
23/05/2023 01:49,3.8,2.5,47.3,29.8,9.1,25.4,400,0,15,16
23/05/2023 01:50,-2.1,3.8,47.8,30.3,8.7,25.9,1000,0,15,16
23/05/2023 01:51,1.0,-2.1,49.9,30.7,7.3,25.6,350,0,15,16
23/05/2023 01:52,1.6,1.0,52.9,30.5,7.3,25.6,100,0,15,16
23/05/2023 01:53,3.0,1.6,49.8,30.1,8.5,25.4,50,0,15,16
23/05/2023 01:54,-1.2,3.0,45.2,29.6,9.6,24.4,650,0,15,16
23/05/2023 01:55,-3.1,-1.2,49.0,31.4,9.5,26.6,1000,0,15,16
23/05/2023 01:56,0.7,-3.1,51.9,30.9,7.1,25.7,100,0,15,16
23/05/2023 01:57,2.2,0.7,52.1,30.4,7.7,25.7,50,0,15,16
23/05/2023 01:58,3.4,2.2,48.1,30.0,9.0,25.4,100,0,15,16
23/05/2023 01:59,-2.4,3.4,45.5,29.2,10.3,25.2,950,0,15,16
23/05/2023 02:00,-3.5,-2.4,50.8,32.1,9.2,25.9,650,0,15,16
23/05/2023 02:01,1.0,-3.5,52.9,30.8,7.2,25.8,100,0,15,16
23/05/2023 02:02,2.6,1.0,50.9,30.2,8.2,25.5,50,0,15,16
23/05/2023 02:03,3.8,2.6,46.7,29.8,9.4,25.2,400,0,15,16
23/05/2023 02:04,-3.1,3.8,46.7,30.4,8.8,26.0,900,0,15,16
23/05/2023 02:05,1.0,-3.1,50.1,30.6,7.5,25.4,400,0,15,16
23/05/2023 02:06,1.6,1.0,52.9,30.6,7.5,25.6,50,0,15,16
23/05/2023 02:07,3.0,1.6,49.6,30.0,8.6,25.5,100,0,15,16
23/05/2023 02:08,-2.1,3.0,44.9,29.6,10.4,24.4,650,0,15,16
23/05/2023 02:09,-4.9,-2.1,49.2,31.7,10.7,26.4,900,0,15,16
23/05/2023 02:10,0.7,-4.9,51.9,30.9,7.0,25.6,150,0,15,16
23/05/2023 02:11,2.1,0.7,52.2,30.4,7.6,25.5,100,0,15,16
23/05/2023 02:12,3.3,2.1,48.3,29.9,8.8,25.3,50,0,15,16
23/05/2023 02:13,-2.3,3.3,45.8,29.8,10.0,25.2,900,0,15,16
23/05/2023 02:14,-4.7,-2.3,50.2,33.2,9.5,26.5,800,0,15,16
23/05/2023 02:15,1.0,-4.7,52.8,30.8,7.1,25.8,100,0,15,16
23/05/2023 02:16,2.5,1.0,51.2,30.3,8.0,25.5,50,0,15,16
23/05/2023 02:17,3.8,2.5,46.9,29.8,9.4,25.4,300,0,15,16
23/05/2023 02:18,-2.6,3.8,46.7,29.8,9.9,24.7,950,0,15,16
23/05/2023 02:19,1.3,-2.6,49.6,30.7,7.4,25.5,550,0,15,16
23/05/2023 02:20,1.7,1.3,52.9,30.5,7.3,25.6,50,0,15,16
23/05/2023 02:21,3.1,1.7,49.8,29.8,8.4,25.3,100,0,15,16
23/05/2023 02:22,-2.5,3.1,45.2,29.3,9.7,25.0,500,0,15,16
23/05/2023 02:23,-2.7,-2.5,48.1,30.5,9.7,26.4,950,0,15,16
23/05/2023 02:24,0.7,-2.7,51.3,30.8,7.0,25.5,300,0,15,16
23/05/2023 02:25,1.9,0.7,52.3,30.5,7.5,25.6,100,0,15,16
23/05/2023 02:26,3.4,1.9,48.4,29.9,8.7,25.4,50,0,15,16
23/05/2023 02:27,-1.8,3.4,45.1,29.7,9.6,25.2,750,0,15,16
23/05/2023 02:28,-4.0,-1.8,49.3,31.5,10.8,26.3,900,0,15,16
23/05/2023 02:29,0.9,-4.0,52.6,30.9,7.0,25.6,50,0,15,16
23/05/2023 02:30,2.4,0.9,51.2,30.3,8.0,25.5,100,0,15,16
23/05/2023 02:31,3.6,2.4,47.0,29.9,9.3,25.2,125,0,15,16
23/05/2023 02:32,-1.8,3.6,45.9,30.5,9.1,24.7,150,0,15,16
23/05/2023 02:33,1.3,-1.8,49.1,30.7,7.3,25.4,1000,0,15,16
23/05/2023 02:34,1.7,1.3,52.8,30.6,7.2,25.8,600,0,15,16
23/05/2023 02:35,2.8,1.7,49.9,30.1,8.4,25.4,50,0,15,16
23/05/2023 02:36,-0.8,2.8,45.3,29.8,10.2,24.8,100,0,15,16
23/05/2023 02:37,-1.6,-0.8,48.6,31.0,8.9,25.9,450,0,15,16
23/05/2023 02:38,0.5,-1.6,51.6,30.8,7.0,25.7,950,0,15,16
23/05/2023 02:39,1.7,0.5,52.2,30.6,7.5,25.7,300,0,15,16
23/05/2023 02:40,3.3,1.7,48.3,29.9,8.6,25.4,100,0,15,16
23/05/2023 02:41,-1.8,3.3,45.3,29.1,10.1,24.8,50,0,15,16
23/05/2023 02:42,-5.8,-1.8,50.5,32.1,10.3,26.3,800,0,15,16
23/05/2023 02:43,1.2,-5.8,52.7,30.8,7.1,25.6,900,0,15,16
23/05/2023 02:44,2.5,1.2,51.2,30.1,8.1,25.5,50,0,15,16
23/05/2023 02:45,3.9,2.5,46.7,29.7,9.4,25.3,100,0,15,16
23/05/2023 02:46,-2.6,3.9,45.9,29.7,9.7,25.7,150,0,15,16
23/05/2023 02:47,1.0,-2.6,49.1,30.5,7.5,25.5,950,0,15,16
23/05/2023 02:48,1.5,1.0,52.7,30.6,7.2,25.6,650,0,15,16
23/05/2023 02:49,2.9,1.5,49.8,30.1,8.5,25.3,50,0,15,16
23/05/2023 02:50,-1.7,2.9,45.0,29.0,9.9,25.1,100,0,15,16
23/05/2023 02:51,-2.8,-1.7,48.9,30.7,9.8,25.0,450,0,15,16
23/05/2023 02:52,0.8,-2.8,51.5,30.7,7.0,25.5,950,0,15,16
23/05/2023 02:53,2.1,0.8,52.3,30.4,7.5,25.5,300,0,15,16
23/05/2023 02:54,3.3,2.1,48.4,29.9,8.7,25.2,100,0,15,16
23/05/2023 02:55,-1.6,3.3,45.1,29.3,10.0,24.9,0,0,15,16
23/05/2023 02:56,-3.4,-1.6,50.2,32.2,10.1,26.4,650,0,15,16
23/05/2023 02:57,1.1,-3.4,52.8,30.9,7.1,25.5,1000,0,15,16
23/05/2023 02:58,2.6,1.1,51.3,30.2,8.1,25.3,100,0,15,16
23/05/2023 02:59,3.6,2.6,47.0,29.8,9.2,25.2,50,0,15,16
23/05/2023 03:00,-2.3,3.6,46.0,29.5,9.0,25.0,100,0,15,16
23/05/2023 03:01,-5.3,-2.3,51.6,32.1,9.3,26.7,950,0,15,16
23/05/2023 03:02,1.5,-5.3,52.9,30.6,7.3,25.6,700,0,15,16
23/05/2023 03:03,2.8,1.5,50.1,29.9,8.3,25.5,100,0,15,16
23/05/2023 03:04,-2.2,2.8,45.2,29.2,9.2,25.3,50,0,15,16
23/05/2023 03:05,-3.0,-2.2,48.6,31.0,10.0,26.0,350,0,15,16
23/05/2023 03:06,0.6,-3.0,50.9,30.8,7.1,25.5,950,0,15,16
23/05/2023 03:07,1.9,0.6,52.3,30.4,7.7,25.4,450,0,15,16
23/05/2023 03:08,3.4,1.9,48.7,30.0,8.9,25.3,100,0,15,16
23/05/2023 03:09,-1.8,3.4,44.8,29.2,9.8,25.6,50,0,15,16
23/05/2023 03:10,-3.4,-1.8,51.0,32.5,10.8,27.3,600,0,15,16
23/05/2023 03:11,1.0,-3.4,52.7,30.8,7.1,25.6,950,0,15,16
23/05/2023 03:12,2.3,1.0,51.3,30.2,8.0,25.4,150,0,15,16
23/05/2023 03:13,3.5,2.3,47.0,29.7,9.3,25.2,50,0,15,16
23/05/2023 03:14,-2.4,3.5,46.4,30.4,9.3,25.1,100,0,15,16
23/05/2023 03:15,-4.0,-2.4,51.3,31.9,9.6,26.9,850,0,15,16
23/05/2023 03:16,1.5,-4.0,52.7,30.8,7.3,25.6,700,0,15,16
23/05/2023 03:17,3.0,1.5,50.1,30.1,8.4,25.3,100,0,15,16
23/05/2023 03:18,-2.5,3.0,45.7,29.6,9.7,25.2,50,0,15,16
23/05/2023 03:19,-3.1,-2.5,48.3,31.0,9.8,25.3,300,0,15,16
23/05/2023 03:20,0.9,-3.1,51.2,30.8,7.3,25.5,950,0,15,16
23/05/2023 03:21,1.4,0.9,52.4,30.6,7.5,25.4,450,0,15,16
23/05/2023 03:22,1.9,1.9,50.6,30.4,8.1,25.2,100,0,15,16
23/05/2023 03:23,3.2,2.55,48.8,30.0,8.7,25.15,50,0,15,16
23/05/2023 03:24,-1.7,3.2,45.7,29.5,10.1,25.1,600,0,15,16
23/05/2023 03:25,-4.3,-1.7,49.7,32.3,10.8,26.4,950,0,15,16
23/05/2023 03:26,1.0,-4.3,52.5,30.7,7.0,25.7,200,0,15,16
23/05/2023 03:27,2.4,1.0,51.3,30.3,7.8,25.4,100,0,15,16
23/05/2023 03:28,3.4,2.4,47.1,29.8,9.1,25.3,50,0,15,16
23/05/2023 03:29,-1.6,3.4,46.1,29.7,9.8,24.7,900,0,15,16
23/05/2023 03:30,-5.7,-1.6,51.7,32.6,10.0,26.9,800,0,15,16
23/05/2023 03:31,1.3,-5.7,52.8,30.6,7.2,25.7,50,0,15,16
23/05/2023 03:32,2.9,1.3,49.9,30.1,8.3,25.3,100,0,15,16
23/05/2023 03:33,-1.9,2.9,45.0,29.6,9.7,25.0,250,0,15,16
23/05/2023 03:34,-4.5,-1.9,48.0,30.5,9.8,25.9,1000,0,15,16
23/05/2023 03:35,0.9,-4.5,51.3,30.8,7.1,25.4,500,0,15,16
23/05/2023 03:36,2.1,0.9,52.3,30.4,7.6,25.4,50,0,15,16
23/05/2023 03:37,3.2,2.1,48.5,29.8,8.8,25.3,100,0,15,16
23/05/2023 03:38,-2.0,3.2,44.6,29.5,10.8,24.8,500,0,15,16
23/05/2023 03:39,-4.7,-2.0,50.6,31.4,9.8,25.7,1000,0,15,16
23/05/2023 03:40,0.9,-4.7,52.4,30.9,7.0,25.6,250,0,15,16
23/05/2023 03:41,2.4,0.9,51.5,30.2,7.9,25.5,50,0,15,16
23/05/2023 03:42,3.7,2.4,47.1,29.7,9.2,25.3,100,0,15,16
23/05/2023 03:43,-1.8,3.7,45.0,30.0,9.5,24.9,750,0,15,16
23/05/2023 03:44,-4.2,-1.8,51.1,32.8,9.6,27.0,950,0,15,16
23/05/2023 03:45,1.2,-4.2,52.8,30.7,7.1,25.7,50,0,15,16
23/05/2023 03:46,2.9,1.2,50.4,30.1,8.1,25.4,100,0,15,16
23/05/2023 03:47,3.7,2.9,46.1,29.8,9.4,25.2,100,0,15,16
23/05/2023 03:48,-1.7,3.7,47.0,30.1,9.7,25.3,900,0,15,16
23/05/2023 03:49,0.9,-1.7,50.5,30.7,7.2,25.5,700,0,15,16
23/05/2023 03:50,1.8,0.9,52.6,30.5,7.3,25.6,50,0,15,16
23/05/2023 03:51,3.0,1.8,49.3,29.8,8.5,25.4,100,0,15,16
23/05/2023 03:52,-1.0,3.0,44.9,29.7,10.6,24.9,350,0,15,16
23/05/2023 03:53,-3.3,-1.0,48.7,31.3,9.9,25.8,950,0,15,16
23/05/2023 03:54,0.7,-3.3,51.9,30.9,7.0,25.6,450,0,15,16
23/05/2023 03:55,2.3,0.7,51.7,30.4,7.6,25.5,100,0,15,16
23/05/2023 03:56,3.4,2.3,48.0,29.9,8.9,25.3,50,0,15,16
23/05/2023 03:57,-1.6,3.4,45.2,29.1,10.0,25.6,600,0,15,16
23/05/2023 03:58,-4.2,-1.6,51.0,31.8,10.9,26.3,950,0,15,16
23/05/2023 03:59,1.0,-4.2,52.5,30.8,7.2,25.5,200,0,15,16
23/05/2023 04:00,2.5,1.0,50.6,30.2,8.2,25.4,100,0,15,16
23/05/2023 04:01,3.6,2.5,46.5,29.8,9.6,25.3,50,0,15,16
23/05/2023 04:02,-2.3,3.6,46.0,30.3,9.2,24.7,800,0,15,16
23/05/2023 04:03,1.1,-2.3,51.3,30.6,8.9,26.6,800,0,15,16
23/05/2023 04:04,1.5,1.1,52.7,30.5,7.4,25.5,100,0,15,16
23/05/2023 04:05,2.9,1.5,49.8,30.0,8.6,25.4,50,0,15,16
23/05/2023 04:06,-2.1,2.9,45.3,29.7,9.9,25.3,150,0,15,16
23/05/2023 04:07,-2.8,-2.1,46.4,29.8,9.2,25.2,1000,0,15,16
23/05/2023 04:08,0.6,-2.8,50.8,30.7,7.2,25.4,650,0,15,16
23/05/2023 04:09,1.7,0.6,52.3,30.4,7.4,25.5,50,0,15,16
23/05/2023 04:10,3.2,1.7,48.7,29.8,8.6,25.4,100,0,15,16
23/05/2023 04:11,-1.2,3.2,45.1,29.5,10.5,25.0,350,0,15,16
23/05/2023 04:12,-2.8,-1.2,49.7,30.7,9.3,26.0,950,0,15,16
23/05/2023 04:13,0.8,-2.8,52.3,30.8,7.0,25.6,350,0,15,16
23/05/2023 04:14,2.2,0.8,51.6,30.3,7.8,25.4,100,0,15,16
23/05/2023 04:15,3.5,2.2,47.5,29.8,9.1,25.3,50,0,15,16
23/05/2023 04:16,-1.9,3.5,45.7,29.8,10.1,25.1,650,0,15,16
23/05/2023 04:17,-4.5,-1.9,51.0,32.3,9.2,25.9,900,0,15,16
23/05/2023 04:18,1.2,-4.5,53.1,30.7,7.2,25.6,100,0,15,16
23/05/2023 04:19,2.8,1.2,50.5,30.0,8.2,25.4,100,0,15,16
23/05/2023 04:20,3.8,2.8,46.1,29.7,9.6,25.3,50,0,15,16
23/05/2023 04:21,-1.9,3.8,46.9,30.2,8.9,25.4,950,0,15,16
23/05/2023 04:22,0.7,-1.9,50.0,30.6,7.5,25.3,700,0,15,16
23/05/2023 04:23,1.7,0.7,52.5,30.6,7.6,25.6,50,0,15,16
23/05/2023 04:24,3.0,1.7,49.2,29.9,8.7,25.3,100,0,15,16
23/05/2023 04:25,-0.8,3.0,45.2,29.2,10.3,24.9,300,0,15,16
23/05/2023 04:26,-4.2,-0.8,49.4,30.9,9.9,25.5,900,0,15,16
23/05/2023 04:27,0.9,-4.2,52.1,30.8,7.0,25.6,450,0,15,16
23/05/2023 04:28,2.1,0.9,51.9,30.2,7.7,25.4,50,0,15,16
23/05/2023 04:29,3.4,2.1,48.0,29.8,9.1,25.3,100,0,15,16
23/05/2023 04:30,-1.9,3.4,45.0,29.8,9.9,24.9,550,0,15,16
23/05/2023 04:31,-4.4,-1.9,51.2,32.2,10.5,26.4,900,0,15,16
23/05/2023 04:32,1.1,-4.4,52.9,30.8,7.2,25.7,250,0,15,16
23/05/2023 04:33,2.4,1.1,50.8,30.1,8.3,25.5,100,0,15,16
23/05/2023 04:34,3.5,2.4,46.4,29.8,9.5,25.2,50,0,15,16
23/05/2023 04:35,-2.5,3.5,45.8,29.3,9.2,24.9,750,0,15,16
23/05/2023 04:36,1.3,-2.5,49.2,30.7,7.5,25.5,900,0,15,16
23/05/2023 04:37,1.5,1.3,52.6,30.7,7.2,25.6,50,0,15,16
23/05/2023 04:38,3.0,1.5,49.7,30.1,8.2,25.4,100,0,15,16
23/05/2023 04:39,-1.9,3.0,44.9,29.1,10.1,25.1,100,0,15,16
23/05/2023 04:40,-3.6,-1.9,47.3,30.2,8.2,25.0,950,0,15,16
23/05/2023 04:41,0.8,-3.6,51.1,30.8,7.2,25.5,650,0,15,16
23/05/2023 04:42,1.8,0.8,52.4,30.6,7.6,25.6,50,0,15,16
23/05/2023 04:43,3.2,1.8,48.8,30.0,8.8,25.3,50,0,15,16
23/05/2023 04:44,-1.2,3.2,44.9,29.2,10.1,25.2,300,0,15,16
23/05/2023 04:45,-4.2,-1.2,49.8,31.8,9.6,26.0,900,0,15,16
23/05/2023 04:46,0.8,-4.2,52.4,30.9,7.0,25.7,500,0,15,16
23/05/2023 04:47,2.3,0.8,51.7,30.4,7.7,25.5,100,0,15,16
23/05/2023 04:48,3.5,2.3,47.6,29.9,8.9,25.3,50,0,15,16
23/05/2023 04:49,-2.1,3.5,44.9,29.5,10.5,24.8,500,0,15,16
23/05/2023 04:50,-4.8,-2.1,50.7,32.7,10.6,26.7,950,0,15,16
23/05/2023 04:51,1.1,-4.8,53.0,30.7,7.2,25.6,250,0,15,16
23/05/2023 04:52,2.6,1.1,50.7,30.2,8.1,25.4,100,0,15,16
23/05/2023 04:53,3.7,2.6,46.3,29.7,9.4,25.2,50,0,15,16
23/05/2023 04:54,-2.0,3.7,46.4,30.3,9.4,25.2,800,0,15,16
23/05/2023 04:55,0.9,-2.0,49.6,30.7,7.3,25.5,900,0,15,16
23/05/2023 04:56,1.6,0.9,52.6,30.6,7.3,25.6,50,0,15,16
23/05/2023 04:57,2.8,1.6,49.3,29.8,8.5,25.3,100,0,15,16
23/05/2023 04:58,-2.1,2.8,44.9,29.6,9.6,25.1,100,0,15,16
23/05/2023 04:59,-3.5,-2.1,48.2,30.4,9.3,25.9,1000,0,15,16
23/05/2023 05:00,0.8,-3.5,51.6,30.8,7.2,25.6,650,0,15,16
23/05/2023 05:01,2.0,0.8,52.0,30.5,7.8,25.6,50,0,15,16
23/05/2023 05:02,3.4,2.0,48.2,29.8,9.1,25.4,100,0,15,16
23/05/2023 05:03,-1.5,3.4,44.6,29.3,10.6,24.9,350,0,15,16
23/05/2023 05:04,-5.6,-1.5,49.4,31.5,9.7,26.2,950,0,15,16
23/05/2023 05:05,1.1,-5.6,52.8,30.8,7.1,25.7,450,0,15,16
23/05/2023 05:06,2.4,1.1,51.2,30.3,7.9,25.4,50,0,15,16
23/05/2023 05:07,3.6,2.4,47.2,29.8,9.3,25.2,50,0,15,16
23/05/2023 05:08,-2.4,3.6,45.9,29.8,10.1,25.2,550,0,15,16
23/05/2023 05:09,-5.6,-2.4,51.2,32.1,10.2,26.1,950,0,15,16
23/05/2023 05:10,1.4,-5.6,52.7,30.8,7.2,25.6,250,0,15,16
23/05/2023 05:11,2.7,1.4,50.4,30.1,8.4,25.4,50,0,15,16
23/05/2023 05:12,3.6,2.7,45.9,29.7,9.7,25.2,100,0,15,16
23/05/2023 05:13,-2.6,3.6,46.7,29.8,9.8,24.9,750,0,15,16
23/05/2023 05:14,1.0,-2.6,50.5,30.6,7.4,25.3,900,0,15,16
23/05/2023 05:15,1.7,1.0,52.6,30.5,7.5,25.6,100,0,15,16
23/05/2023 05:16,3.0,1.7,49.2,29.9,8.7,25.4,50,0,15,16
23/05/2023 05:17,-1.2,3.0,44.7,29.5,10.1,24.8,100,0,15,16
23/05/2023 05:18,-3.4,-1.2,47.3,29.9,9.1,25.1,950,0,15,16
23/05/2023 05:19,0.9,-3.4,51.9,30.9,7.3,25.5,700,0,15,16
23/05/2023 05:20,2.0,0.9,52.0,30.4,7.9,25.5,100,0,15,16
23/05/2023 05:21,3.3,2.0,47.9,29.9,9.1,25.2,50,0,15,16
23/05/2023 05:22,-2.4,3.3,45.0,29.6,9.8,25.3,250,0,15,16
23/05/2023 05:23,-4.0,-2.4,50.3,31.3,9.5,26.0,950,0,15,16
23/05/2023 05:24,1.2,-4.0,52.6,30.8,7.2,25.8,450,0,15,16
23/05/2023 05:25,2.6,1.2,51.1,30.2,8.0,25.4,50,0,15,16
23/05/2023 05:26,3.5,2.6,46.8,29.8,9.3,25.3,50,0,15,16
