Date,Refrigerated_1,Refrigerated_2,HotGasPipe,LiquidPipe,SuctionPipe,Environment,EnergyKWh,Door,Time
2023-05-05 00:55:00,0.4,0.3,41.1,28.1,10.2,22.3,100.0,0.0,12194
2023-05-05 00:56:00,0.9,0.4,39.9,27.6,10.2,22.2,50.0,0.0,12197
2023-05-05 00:57:00,1.3,0.9,37.3,27.1,11.0,22.1,100.0,0.0,12200
2023-05-05 00:58:00,1.6,1.3,34.6,26.7,11.8,22.1,50.0,0.0,12203
2023-05-05 00:59:00,2.0,1.6,32.5,26.4,12.6,22.3,100.0,0.0,12206
2023-05-05 01:00:00,2.0,2.0,31.1,26.2,13.3,22.1,50.0,0.0,12209
2023-05-05 01:01:00,2.3,2.0,29.8,25.9,14.0,22.1,100.0,0.0,12212
2023-05-05 01:02:00,2.7,2.3,28.8,25.9,14.6,22.0,50.0,0.0,12215
2023-05-05 01:03:00,2.7,2.7,28.1,25.6,15.1,22.1,100.0,0.0,12218
2023-05-05 01:04:00,2.9,2.7,27.4,25.6,15.6,22.0,50.0,0.0,12221
2023-05-05 01:05:00,3.2,2.9,26.9,25.3,16.1,22.1,100.0,0.0,12224
2023-05-05 01:06:00,3.4,3.2,26.4,25.3,16.5,22.1,50.0,0.0,12227
2023-05-05 01:07:00,3.5,3.4,26.0,25.1,16.9,22.1,50.0,0.0,12230
2023-05-05 01:08:00,-2.2,3.5,31.8,26.7,15.6,21.8,450.0,0.0,12232
2023-05-05 01:09:00,-1.1,-2.2,39.8,27.5,10.8,22.1,500.0,0.0,12234
2023-05-05 01:10:00,0.0,0.0,40.4,28.3,10.4,22.2,50.0,0.0,12237
2023-05-05 01:11:00,0.7,0.35,41.0,27.7,10.0,22.2,100.0,0.0,12239
2023-05-05 01:12:00,1.2,0.7,38.5,27.1,10.6,22.2,50.0,0.0,12241
2023-05-05 01:13:00,1.4,1.2,35.7,26.8,11.3,22.1,100.0,0.0,12244
2023-05-05 01:14:00,1.9,1.4,33.4,26.4,12.2,22.2,50.0,0.0,12247
2023-05-05 01:15:00,2.0,1.9,31.8,26.2,12.9,22.1,100.0,0.0,12249
2023-05-05 01:16:00,2.3,2.0,30.3,26.1,13.6,22.2,50.0,0.0,12252
2023-05-05 01:17:00,2.5,2.3,29.4,25.9,14.3,22.1,100.0,0.0,12255
2023-05-05 01:18:00,2.7,2.5,28.4,25.8,14.8,22.0,50.0,0.0,12258
2023-05-05 01:19:00,3.0,2.7,27.6,25.6,15.4,22.1,100.0,0.0,12261
2023-05-05 01:20:00,3.1,3.0,27.1,25.4,15.9,22.1,50.0,0.0,12264
2023-05-05 01:21:00,3.4,3.1,26.6,25.3,16.3,22.1,50.0,0.0,12267
2023-05-05 01:22:00,3.5,3.4,26.2,25.2,16.8,22.0,50.0,0.0,12270
2023-05-05 01:23:00,-1.2,3.5,26.6,25.1,17.3,22.3,750.0,0.0,12273
2023-05-05 01:24:00,0.1,-1.2,36.2,28.1,12.4,22.1,150.0,0.0,12276
2023-05-05 01:25:00,0.2,0.1,41.0,28.1,10.3,22.2,100.0,0.0,12278
2023-05-05 01:26:00,0.8,0.2,39.8,27.5,10.2,22.2,50.0,0.0,12281
2023-05-05 01:27:00,1.4,0.8,37.1,27.0,10.9,22.1,100.0,0.0,12284
2023-05-05 01:28:00,1.7,1.4,34.4,26.7,11.7,22.2,50.0,0.0,12286
2023-05-05 01:29:00,2.0,1.7,32.4,26.4,12.5,22.1,100.0,0.0,12289
2023-05-05 01:30:00,2.1,2.0,31.0,26.2,13.3,22.1,50.0,0.0,12292
2023-05-05 01:31:00,2.5,2.1,29.7,26.0,14.0,22.0,100.0,0.0,12294
2023-05-05 01:32:00,2.6,2.5,28.9,25.8,14.7,22.1,50.0,0.0,12297
2023-05-05 01:33:00,2.9,2.6,28.0,25.7,15.2,22.0,100.0,0.0,12300
2023-05-05 01:34:00,2.9,2.9,27.4,25.6,15.6,22.0,50.0,0.0,12303
2023-05-05 01:35:00,3.2,2.9,26.8,25.4,16.0,22.1,50.0,0.0,12306
2023-05-05 01:36:00,3.4,3.2,26.4,25.2,16.7,21.9,100.0,0.0,12309
2023-05-05 01:37:00,3.5,3.4,26.1,25.0,16.8,22.1,250.0,0.0,12312
2023-05-05 01:38:00,-2.5,3.5,30.0,27.4,15.9,22.4,700.0,0.0,12315
2023-05-05 01:39:00,-0.1,-2.5,39.5,28.3,11.0,22.1,100.0,0.0,12318
2023-05-05 01:40:00,0.5,-0.1,40.8,27.8,10.0,22.2,50.0,0.0,12321
2023-05-05 01:41:00,1.2,0.5,38.6,27.2,10.6,22.2,100.0,0.0,12324
2023-05-05 01:42:00,1.6,1.2,35.8,26.9,11.3,22.2,50.0,0.0,12327
2023-05-05 01:43:00,1.7,1.6,33.4,26.5,12.2,22.2,100.0,0.0,12330
2023-05-05 01:44:00,2.0,1.7,31.7,26.3,13.0,22.2,50.0,0.0,12332
2023-05-05 01:45:00,2.2,2.0,30.4,26.1,13.7,22.1,100.0,0.0,12335
2023-05-05 01:46:00,2.5,2.2,29.3,25.9,14.3,22.0,50.0,0.0,12338
2023-05-05 01:47:00,2.7,2.5,28.4,25.7,14.9,22.1,100.0,0.0,12340
2023-05-05 01:48:00,2.8,2.7,27.8,25.5,15.4,22.0,50.0,0.0,12343
2023-05-05 01:49:00,3.2,2.8,27.1,25.4,15.8,22.1,50.0,0.0,12346
2023-05-05 01:50:00,3.3,3.2,26.5,25.2,16.3,22.0,100.0,0.0,12348
2023-05-05 01:51:00,3.4,3.3,26.2,25.1,16.7,22.0,50.0,0.0,12351
2023-05-05 01:52:00,-1.6,3.4,25.6,25.2,17.9,21.4,600.0,0.0,12354
2023-05-05 01:53:00,0.4,-1.6,35.5,27.9,12.8,22.2,400.0,0.0,12357
2023-05-05 01:54:00,0.4,0.4,40.8,28.1,10.2,22.2,50.0,0.0,12360
2023-05-05 01:55:00,1.0,0.4,40.1,27.5,10.2,22.1,100.0,0.0,12363
2023-05-05 01:56:00,1.4,1.0,37.3,27.0,10.8,22.1,50.0,0.0,12366
2023-05-05 01:57:00,1.6,1.4,34.7,26.6,11.6,22.2,100.0,0.0,12369
2023-05-05 01:58:00,2.0,1.6,32.6,26.3,12.5,22.2,50.0,0.0,12372
2023-05-05 01:59:00,2.0,2.0,31.0,26.2,13.2,22.2,100.0,0.0,12375
2023-05-05 02:00:00,2.4,2.0,29.8,25.9,13.9,22.1,50.0,0.0,12377
2023-05-05 02:01:00,2.5,2.4,28.9,25.8,14.5,22.0,50.0,0.0,12380
2023-05-05 02:02:00,2.9,2.5,28.1,25.7,15.1,22.0,50.0,0.0,12383
2023-05-05 02:03:00,2.9,2.9,27.5,25.5,15.6,22.1,100.0,0.0,12385
2023-05-05 02:04:00,3.1,2.9,26.8,25.3,16.0,22.0,50.0,0.0,12388
2023-05-05 02:05:00,3.4,3.1,26.4,25.2,16.3,22.0,50.0,0.0,12391
2023-05-05 02:06:00,3.6,3.4,26.0,24.9,16.8,22.0,100.0,0.0,12393
2023-05-05 02:07:00,-2.6,3.6,28.9,26.8,16.4,22.4,850.0,0.0,12396
2023-05-05 02:08:00,0.1,-2.6,38.7,28.2,11.3,22.3,100.0,0.0,12399
2023-05-05 02:09:00,0.5,0.1,41.0,28.0,10.1,22.2,100.0,0.0,12402
2023-05-05 02:10:00,1.1,0.5,38.9,27.3,10.4,22.1,50.0,0.0,12405
2023-05-05 02:11:00,1.4,1.1,36.2,26.9,11.2,22.1,100.0,0.0,12408
2023-05-05 02:12:00,1.8,1.4,33.8,26.5,11.9,22.1,50.0,0.0,12410
2023-05-05 02:13:00,2.0,1.8,31.9,26.2,12.8,22.0,100.0,0.0,12413
2023-05-05 02:14:00,2.2,2.0,30.6,26.0,13.4,22.0,50.0,0.0,12416
2023-05-05 02:15:00,2.6,2.2,29.4,25.9,14.2,22.0,100.0,0.0,12419
2023-05-05 02:16:00,2.6,2.6,28.5,25.7,14.7,22.0,50.0,0.0,12422
2023-05-05 02:17:00,2.9,2.6,27.8,25.5,15.2,22.1,100.0,0.0,12425
2023-05-05 02:18:00,2.9,2.9,27.1,25.3,15.8,22.1,50.0,0.0,12428
2023-05-05 02:19:00,3.3,2.9,26.6,25.3,16.2,22.0,50.0,0.0,12431
2023-05-05 02:20:00,3.4,3.3,26.2,25.1,16.5,22.1,100.0,0.0,12434
2023-05-05 02:21:00,3.7,3.4,25.8,25.0,16.9,22.0,300.0,0.0,12437
2023-05-05 02:22:00,-4.5,3.7,32.9,27.8,14.5,21.2,650.0,0.0,12439
2023-05-05 02:23:00,0.0,-4.5,40.3,28.2,10.4,22.1,100.0,0.0,12442
2023-05-05 02:24:00,0.8,0.0,40.4,27.6,10.1,22.1,50.0,0.0,12445
2023-05-05 02:25:00,1.3,0.8,37.7,27.0,10.7,22.1,100.0,0.0,12447
2023-05-05 02:26:00,1.5,1.3,35.1,26.6,11.5,22.1,50.0,0.0,12450
2023-05-05 02:27:00,1.9,1.5,32.9,26.4,12.4,22.1,100.0,0.0,12453
2023-05-05 02:28:00,1.9,1.9,31.2,26.2,13.0,22.1,50.0,0.0,12455
2023-05-05 02:29:00,2.4,1.9,30.0,25.9,13.8,22.1,100.0,0.0,12458
2023-05-05 02:30:00,2.6,2.4,29.1,25.8,14.3,22.1,50.0,0.0,12461
2023-05-05 02:31:00,2.7,2.6,28.1,25.6,15.0,22.0,100.0,0.0,12464
2023-05-05 02:32:00,2.9,2.7,27.5,25.5,15.7,22.1,50.0,0.0,12467
2023-05-05 02:33:00,3.2,2.9,27.0,25.3,16.0,22.1,50.0,0.0,12470
2023-05-05 02:34:00,3.3,3.2,26.4,25.2,16.4,21.9,100.0,0.0,12473
2023-05-05 02:35:00,3.4,3.3,26.1,25.2,16.9,21.9,50.0,0.0,12476
2023-05-05 02:36:00,-1.7,3.4,27.4,26.0,17.3,21.4,600.0,0.0,12479
2023-05-05 02:37:00,0.3,-1.7,37.1,28.2,11.9,22.1,350.0,0.0,12482
2023-05-05 02:38:00,0.2,0.3,40.9,28.1,10.0,22.2,50.0,0.0,12484
2023-05-05 02:39:00,1.0,0.2,39.4,27.5,10.3,22.1,100.0,0.0,12487
2023-05-05 02:40:00,1.3,1.0,36.7,27.0,11.0,22.0,50.0,0.0,12490
2023-05-05 02:41:00,1.8,1.3,34.0,26.6,11.8,22.0,100.0,0.0,12493
2023-05-05 02:42:00,1.9,1.8,32.1,26.2,12.6,22.1,50.0,0.0,12496
2023-05-05 02:43:00,2.2,1.9,30.7,26.1,13.3,22.1,100.0,0.0,12499
2023-05-05 02:44:00,2.5,2.2,29.5,25.9,14.1,21.9,50.0,0.0,12501
2023-05-05 02:45:00,2.6,2.5,28.6,25.8,14.6,21.9,100.0,0.0,12504
2023-05-05 02:46:00,2.9,2.6,27.8,25.6,15.2,22.0,50.0,0.0,12507
2023-05-05 02:47:00,3.2,2.9,27.3,25.4,15.7,22.0,100.0,0.0,12510
2023-05-05 02:48:00,3.1,3.2,26.6,25.4,16.0,21.9,50.0,0.0,12513
2023-05-05 02:49:00,3.4,3.1,26.4,25.2,16.5,22.1,50.0,0.0,12516
2023-05-05 02:50:00,3.5,3.4,25.9,25.1,16.9,22.0,100.0,0.0,12519
2023-05-05 02:51:00,-3.2,3.5,30.9,26.8,15.4,21.9,850.0,0.0,12522
2023-05-05 02:52:00,0.0,-3.2,39.6,28.3,10.8,22.1,100.0,0.0,12525
2023-05-05 02:53:00,0.7,0.0,40.6,27.7,10.0,22.1,100.0,0.0,12528
2023-05-05 02:54:00,1.3,0.7,38.3,27.1,10.6,22.1,50.0,0.0,12531
2023-05-05 02:55:00,1.6,1.3,35.6,26.8,11.3,22.1,100.0,0.0,12534
2023-05-05 02:56:00,1.7,1.6,33.3,26.4,12.1,22.1,50.0,0.0,12537
2023-05-05 02:57:00,2.2,1.7,31.6,26.2,12.8,22.1,100.0,0.0,12539
2023-05-05 02:58:00,2.2,2.2,30.2,26.0,13.6,22.0,50.0,0.0,12542
2023-05-05 02:59:00,2.4,2.2,29.2,25.9,14.3,22.0,100.0,0.0,12545
2023-05-05 03:00:00,2.6,2.4,28.3,25.8,14.8,22.0,50.0,0.0,12547
2023-05-05 03:01:00,3.0,2.6,27.6,25.6,15.4,22.0,50.0,0.0,12550
2023-05-05 03:02:00,3.2,3.0,27.0,25.4,15.9,22.0,100.0,0.0,12553
2023-05-05 03:03:00,3.1,3.2,26.5,25.2,16.3,21.9,50.0,0.0,12555
2023-05-05 03:04:00,3.5,3.1,26.1,25.2,16.8,22.0,100.0,0.0,12558
2023-05-05 03:05:00,-1.8,3.5,26.2,25.2,16.9,21.6,250.0,0.0,12561
2023-05-05 03:06:00,0.4,-1.8,35.3,27.9,12.8,22.0,650.0,0.0,12564
2023-05-05 03:07:00,0.1,0.4,40.8,28.1,10.2,22.1,50.0,0.0,12567
2023-05-05 03:08:00,0.9,0.1,39.9,27.4,10.1,22.1,100.0,0.0,12570
2023-05-05 03:09:00,1.2,0.9,37.1,27.0,10.8,22.0,100.0,0.0,12573
2023-05-05 03:10:00,1.6,1.2,34.6,26.6,11.6,22.0,50.0,0.0,12576
2023-05-05 03:11:00,2.0,1.6,32.5,26.3,12.4,22.0,100.0,0.0,12579
2023-05-05 03:12:00,2.1,2.0,31.0,26.1,13.2,22.0,50.0,0.0,12582
2023-05-05 03:13:00,2.4,2.1,29.7,26.0,13.9,21.9,50.0,0.0,12584
2023-05-05 03:14:00,2.8,2.4,28.8,25.8,14.4,22.0,100.0,0.0,12587
2023-05-05 03:15:00,2.7,2.8,28.0,25.6,15.0,21.9,50.0,0.0,12590
2023-05-05 03:16:00,3.0,2.7,27.3,25.5,15.6,22.0,100.0,0.0,12593
2023-05-05 03:17:00,3.3,3.0,26.8,25.3,16.1,21.9,50.0,0.0,12596
2023-05-05 03:18:00,3.3,3.3,26.4,25.1,16.3,22.0,100.0,0.0,12599
2023-05-05 03:19:00,3.4,3.3,25.9,25.1,16.8,21.9,50.0,0.0,12601
2023-05-05 03:20:00,-2.0,3.4,29.4,26.4,17.3,22.1,600.0,0.0,12604
2023-05-05 03:21:00,0.0,-2.0,38.2,28.4,11.4,22.0,400.0,0.0,12607
2023-05-05 03:22:00,0.4,0.0,40.8,27.9,10.1,22.1,50.0,0.0,12610
2023-05-05 03:23:00,0.9,0.4,39.0,27.4,10.3,22.1,100.0,0.0,12613
2023-05-05 03:24:00,1.3,0.9,36.2,26.9,11.0,22.0,50.0,0.0,12616
2023-05-05 03:25:00,1.8,1.3,33.8,26.4,11.9,22.0,100.0,0.0,12619
2023-05-05 03:26:00,2.0,1.8,32.0,26.1,12.8,22.1,50.0,0.0,12622
2023-05-05 03:27:00,2.3,2.0,30.5,26.1,13.4,22.0,100.0,0.0,12625
2023-05-05 03:28:00,2.5,2.3,29.4,25.9,14.2,22.0,50.0,0.0,12628
2023-05-05 03:29:00,2.8,2.5,28.4,25.8,14.8,22.0,50.0,0.0,12631
2023-05-05 03:30:00,2.8,2.8,27.7,25.5,15.3,21.9,100.0,0.0,12634
2023-05-05 03:31:00,3.1,2.8,27.1,25.5,15.8,22.1,50.0,0.0,12637
2023-05-05 03:32:00,3.3,3.1,26.7,25.3,16.2,22.0,100.0,0.0,12639
2023-05-05 03:33:00,3.3,3.3,26.2,25.1,16.6,22.0,50.0,0.0,12642
2023-05-05 03:34:00,3.6,3.3,25.8,25.0,16.9,22.0,100.0,0.0,12645
2023-05-05 03:35:00,-4.5,3.6,32.6,27.4,14.5,22.6,800.0,0.0,12647
2023-05-05 03:36:00,0.0,-4.5,40.2,28.1,10.5,22.1,150.0,0.0,12650
2023-05-05 03:37:00,0.7,0.0,40.3,27.6,10.0,22.1,50.0,0.0,12653
2023-05-05 03:38:00,1.3,0.7,37.8,26.9,10.6,22.0,100.0,0.0,12655
2023-05-05 03:39:00,1.9,1.3,35.1,26.7,11.5,22.0,100.0,0.0,12658
2023-05-05 03:40:00,2.1,1.9,33.0,26.4,12.2,22.0,50.0,0.0,12661
2023-05-05 03:41:00,2.0,2.1,31.2,26.1,12.9,22.1,100.0,0.0,12664
2023-05-05 03:42:00,2.2,2.0,29.9,26.0,13.7,22.0,50.0,0.0,12666
2023-05-05 03:43:00,2.7,2.2,28.9,25.8,14.3,22.1,50.0,0.0,12668
2023-05-05 03:44:00,2.8,2.7,28.2,25.8,14.9,21.9,100.0,0.0,12670
2023-05-05 03:45:00,2.9,2.8,27.5,25.5,15.5,22.0,50.0,0.0,12672
2023-05-05 03:46:00,3.1,2.9,27.0,25.3,15.8,22.0,100.0,0.0,12674
2023-05-05 03:47:00,3.1,3.1,26.4,25.3,16.3,22.0,50.0,0.0,12676
2023-05-05 03:48:00,3.4,3.1,26.0,25.2,16.7,21.9,100.0,0.0,12678
2023-05-05 03:49:00,1.0499999999999998,3.4,26.9,25.1,16.8,22.3,250.0,0.0,12680
2023-05-05 03:50:00,-1.3,-1.3,31.75,25.0,14.5,22.0,700.0,0.0,12683
2023-05-05 03:51:00,0.0,-0.65,36.6,28.1,12.2,22.05,50.0,0.0,12685
2023-05-05 03:52:00,0.4,0.0,40.8,28.1,10.1,22.1,100.0,0.0,12687
2023-05-05 03:53:00,1.0,0.4,39.5,27.4,10.3,22.1,50.0,0.0,12690
2023-05-05 03:54:00,1.4,1.0,36.7,26.9,10.9,22.0,100.0,0.0,12693
2023-05-05 03:55:00,1.7,1.4,34.2,26.6,11.7,21.9,50.0,0.0,12695
2023-05-05 03:56:00,1.9,1.7,32.2,26.3,12.5,22.0,50.0,0.0,12698
2023-05-05 03:57:00,2.3,1.9,30.8,26.1,13.3,22.0,50.0,0.0,12701
2023-05-05 03:58:00,2.4,2.3,29.6,25.8,14.0,22.0,100.0,0.0,12703
2023-05-05 03:59:00,2.5,2.4,28.7,25.8,14.6,21.9,50.0,0.0,12706
2023-05-05 04:00:00,2.9,2.5,27.9,25.6,15.1,21.9,100.0,0.0,12709
2023-05-05 04:01:00,2.9,2.9,27.4,25.4,15.6,21.9,50.0,0.0,12712
2023-05-05 04:02:00,3.2,2.9,26.7,25.3,16.0,21.9,100.0,0.0,12715
2023-05-05 04:03:00,3.4,3.2,26.3,25.1,16.5,22.0,50.0,0.0,12718
2023-05-05 04:04:00,3.5,3.4,25.8,25.1,16.9,21.9,550.0,0.0,12721
2023-05-05 04:05:00,-2.8,3.5,30.7,26.5,15.5,22.4,400.0,0.0,12724
2023-05-05 04:06:00,-0.1,-2.8,39.0,28.2,10.9,22.0,50.0,0.0,12727
2023-05-05 04:07:00,0.6,-0.1,40.5,27.7,10.0,22.0,50.0,0.0,12730
2023-05-05 04:08:00,1.0,0.6,38.3,27.2,10.4,22.1,100.0,0.0,12732
2023-05-05 04:09:00,1.4,1.0,35.7,26.8,11.3,22.1,50.0,0.0,12735
2023-05-05 04:10:00,1.8,1.4,33.4,26.3,12.0,22.0,100.0,0.0,12738
2023-05-05 04:11:00,2.0,1.8,31.6,26.2,12.8,22.0,50.0,0.0,12740
2023-05-05 04:12:00,2.4,2.0,30.3,26.0,13.6,22.0,100.0,0.0,12743
2023-05-05 04:13:00,2.6,2.4,29.1,25.7,14.2,21.9,50.0,0.0,12746
2023-05-05 04:14:00,2.9,2.6,28.4,25.7,14.8,22.0,100.0,0.0,12748
2023-05-05 04:15:00,3.0,2.9,27.6,25.5,15.4,22.0,50.0,0.0,12751
2023-05-05 04:16:00,3.1,3.0,27.0,25.4,15.7,22.0,100.0,0.0,12754
2023-05-05 04:17:00,3.4,3.1,26.5,25.2,16.3,21.9,50.0,0.0,12757
2023-05-05 04:18:00,3.4,3.4,26.0,25.1,16.6,21.9,100.0,0.0,12760
2023-05-05 04:19:00,-1.3,3.4,26.4,25.4,17.1,22.2,750.0,0.0,12763
2023-05-05 04:20:00,0.7,-1.3,34.8,27.9,13.1,22.1,150.0,0.0,12766
2023-05-05 04:21:00,0.3,0.7,40.5,28.1,10.2,22.2,50.0,0.0,12769
2023-05-05 04:22:00,0.9,0.3,39.9,27.4,10.1,22.0,100.0,0.0,12772
2023-05-05 04:23:00,1.4,0.9,37.4,26.9,10.9,22.1,50.0,0.0,12775
2023-05-05 04:24:00,1.7,1.4,34.7,26.6,11.5,22.0,100.0,0.0,12777
2023-05-05 04:25:00,1.7,1.7,32.6,26.4,12.3,21.9,50.0,0.0,12780
2023-05-05 04:26:00,2.3,1.7,31.0,26.2,13.2,21.9,100.0,0.0,12783
2023-05-05 04:27:00,2.4,2.3,29.8,26.0,13.8,22.0,50.0,0.0,12785
2023-05-05 04:28:00,2.7,2.4,28.8,25.8,14.5,22.0,100.0,0.0,12788
2023-05-05 04:29:00,2.8,2.7,28.1,25.5,15.0,21.9,50.0,0.0,12791
2023-05-05 04:30:00,3.0,2.8,27.3,25.5,15.4,21.9,100.0,0.0,12793
2023-05-05 04:31:00,3.1,3.0,26.9,25.2,15.9,22.0,50.0,0.0,12796
2023-05-05 04:32:00,3.4,3.1,26.3,25.2,16.5,22.0,100.0,0.0,12799
2023-05-05 04:33:00,3.6,3.4,25.9,25.0,16.7,22.0,250.0,0.0,12801
2023-05-05 04:34:00,-2.3,3.6,28.5,25.9,16.9,21.7,475.0,0.0,12803
2023-05-05 04:35:00,0.0,-2.3,38.2,28.3,11.4,22.1,700.0,0.0,12806
2023-05-05 04:36:00,0.3,0.0,40.7,28.0,10.0,22.1,300.0,0.0,12809
2023-05-05 04:37:00,0.6,0.3,39.0,27.2,10.4,22.1,1300.0,0.0,12812
2023-05-05 04:38:00,0.9,0.6,36.2,26.8,11.1,22.1,1300.0,0.0,12815
2023-05-05 04:39:00,1.1,0.9,33.7,26.5,11.9,22.0,1350.0,0.0,12818
2023-05-05 04:40:00,0.4,1.1,33.9,27.3,13.1,22.4,450.0,0.0,12821
2023-05-05 04:41:00,-2.1,0.4,40.5,28.9,11.4,21.9,900.0,0.0,12824
2023-05-05 04:42:00,0.6,-2.1,46.9,29.2,9.3,22.3,850.0,0.0,12827
2023-05-05 04:43:00,1.6,0.6,48.5,28.7,8.8,22.2,150.0,0.0,12829
2023-05-05 04:44:00,2.6,1.6,45.8,28.0,9.5,22.2,100.0,0.0,12832
2023-05-05 04:45:00,3.2,2.6,41.7,27.5,10.4,22.3,50.0,0.0,12835
2023-05-05 04:46:00,3.6,3.2,38.3,27.1,11.3,22.2,100.0,0.0,12837
2023-05-05 04:47:00,-2.6,3.6,41.1,28.3,11.1,21.9,500.0,0.0,12840
2023-05-05 04:48:00,0.1,-2.6,46.4,28.7,8.3,22.3,550.0,0.0,12843
2023-05-05 04:49:00,0.8,0.1,46.2,28.1,8.5,22.4,100.0,0.0,12845
2023-05-05 04:50:00,1.4,0.8,42.5,27.5,9.2,22.3,50.0,0.0,12848
2023-05-05 04:51:00,1.8,1.4,38.9,27.2,10.3,22.3,100.0,0.0,12851
2023-05-05 04:52:00,2.1,1.8,35.9,26.8,11.2,22.2,50.0,0.0,12854
2023-05-05 04:53:00,2.4,2.1,33.8,26.7,12.1,22.2,100.0,0.0,12857
2023-05-05 04:54:00,2.5,2.4,32.1,26.4,12.9,22.3,50.0,0.0,12860
2023-05-05 04:55:00,2.8,2.5,30.9,26.2,13.6,22.1,100.0,0.0,12863
2023-05-05 04:56:00,3.1,2.8,29.9,26.0,14.3,22.1,50.0,0.0,12866
2023-05-05 04:57:00,3.2,3.1,29.1,25.9,14.8,22.1,100.0,0.0,12869
2023-05-05 04:58:00,3.4,3.2,28.3,25.8,15.4,22.0,50.0,0.0,12872
2023-05-05 04:59:00,-1.4,3.4,28.2,25.8,16.0,22.4,100.0,0.0,12874
2023-05-05 05:00:00,0.4,-1.4,38.1,28.4,11.8,22.1,750.0,0.0,12877
2023-05-05 05:01:00,0.3,0.4,42.8,28.2,9.8,22.2,200.0,0.0,12880
2023-05-05 05:02:00,0.9,0.3,41.3,27.5,10.0,22.1,100.0,0.0,12882
2023-05-05 05:03:00,1.4,0.9,38.2,27.0,10.6,22.0,50.0,0.0,12885
2023-05-05 05:04:00,1.6,1.4,35.4,26.6,11.5,22.1,100.0,0.0,12888
2023-05-05 05:05:00,2.0,1.6,33.2,26.4,12.3,22.1,50.0,0.0,12890
2023-05-05 05:06:00,2.3,2.0,31.4,26.2,13.0,22.2,100.0,0.0,12893
2023-05-05 05:07:00,2.5,2.3,30.4,26.0,13.8,22.1,0.0,0.0,12896
2023-05-05 05:08:00,2.7,2.5,29.3,25.8,14.4,22.1,100.0,0.0,12898
2023-05-05 05:09:00,2.9,2.7,28.4,25.7,14.9,22.1,50.0,0.0,12901
2023-05-05 05:10:00,3.0,2.9,27.7,25.6,15.5,22.1,100.0,0.0,12904
2023-05-05 05:11:00,3.3,3.0,27.1,25.5,15.9,22.0,50.0,0.0,12907
2023-05-05 05:12:00,3.5,3.3,26.6,25.3,16.5,22.1,50.0,0.0,12910
2023-05-05 05:13:00,-1.3,3.5,26.7,25.2,17.1,22.3,100.0,0.0,12913
2023-05-05 05:14:00,0.3,-1.3,36.4,28.0,12.4,22.0,650.0,0.0,12916
2023-05-05 05:15:00,0.4,0.3,41.5,28.1,10.1,22.1,250.0,0.0,12919
2023-05-05 05:16:00,0.9,0.4,40.6,27.4,10.2,22.1,100.0,0.0,12922
2023-05-05 05:17:00,1.4,0.9,37.7,26.9,10.8,22.1,50.0,0.0,12925
2023-05-05 05:18:00,1.6,1.4,35.0,26.5,11.8,22.1,50.0,0.0,12927
2023-05-05 05:19:00,1.9,1.6,32.7,26.4,12.4,22.0,50.0,0.0,12930
2023-05-05 05:20:00,2.3,1.9,31.2,26.1,13.2,22.0,100.0,0.0,12933
2023-05-05 05:21:00,2.5,2.3,29.9,26.0,13.9,22.0,50.0,0.0,12935
2023-05-05 05:22:00,2.7,2.5,29.0,25.8,14.5,22.0,100.0,0.0,12938
2023-05-05 05:23:00,2.8,2.7,28.3,25.6,15.1,21.9,50.0,0.0,12941
2023-05-05 05:24:00,2.9,2.8,27.6,25.6,15.5,22.0,100.0,0.0,12943
2023-05-05 05:25:00,3.3,2.9,27.0,25.4,16.0,21.9,50.0,0.0,12946
2023-05-05 05:26:00,3.5,3.3,26.5,25.2,16.6,22.0,100.0,0.0,12949
2023-05-05 05:27:00,3.7,3.5,26.1,25.1,17.0,22.0,50.0,0.0,12952
2023-05-05 05:28:00,-3.6,3.7,33.8,27.5,14.0,21.8,400.0,0.0,12955
2023-05-05 05:29:00,0.1,-3.6,40.8,28.3,10.5,22.2,550.0,0.0,12958
2023-05-05 05:30:00,0.8,0.1,40.8,27.6,10.2,22.1,100.0,0.0,12961
2023-05-05 05:31:00,1.3,0.8,38.1,27.1,10.8,22.1,50.0,0.0,12964
2023-05-05 05:32:00,1.4,1.3,35.4,26.8,11.5,22.1,100.0,0.0,12967
2023-05-05 05:33:00,1.7,1.4,33.2,26.5,12.3,22.0,50.0,0.0,12970
2023-05-05 05:34:00,2.1,1.7,31.5,26.2,13.1,22.0,100.0,0.0,12973
2023-05-05 05:35:00,2.4,2.1,30.3,26.0,13.7,22.0,50.0,0.0,12976
2023-05-05 05:36:00,2.7,2.4,29.2,25.9,14.4,22.0,100.0,0.0,12979
2023-05-05 05:37:00,2.9,2.7,28.3,25.7,14.9,22.0,50.0,0.0,12981
2023-05-05 05:38:00,3.3,2.9,27.5,25.7,15.5,21.9,100.0,0.0,12984
2023-05-05 05:39:00,3.2,3.3,27.1,25.4,16.0,21.9,50.0,0.0,12987
2023-05-05 05:40:00,3.4,3.2,26.6,25.3,16.4,22.0,100.0,0.0,12989
2023-05-05 05:41:00,3.6,3.4,26.1,25.1,16.8,21.9,50.0,0.0,12992
2023-05-05 05:42:00,-2.5,3.6,29.3,26.9,15.5,22.5,100.0,0.0,12995
2023-05-05 05:43:00,0.0,-2.5,39.2,28.2,11.2,22.1,800.0,0.0,12997
